N_OPTIONS,RT,correct,current_time,filter_cost,guess,guess_number,guess_number_human,guess_size,max_guess_size,nStartingGuesses,overlap,phase,pid,start_time,total_trials,trial_id,true_set,true_set_size,whose_guess,uniqueid,opts_remaining_prev,opts_remaining_post,all_within,all_independent,all_wn_or_ind
12,26558,0,1721830985440,4,C000110001000,6,6,3,6,0,2,TEST,9737919,1721829366458,10,9,C000101001000,3,human,debugXue0H:debugTXCXF,8,3,1,0,1
12,5794,0,1721830991236,4,C000011001000,7,7,3,6,0,2,TEST,9737919,1721829366458,10,9,C000101001000,3,human,debugXue0H:debugTXCXF,3,2,1,0,1
12,6515,1,1721830997762,4,C000101001000,8,8,3,6,0,3,TEST,9737919,1721829366458,10,9,C000101001000,3,human,debugXue0H:debugTXCXF,2,1,1,0,1
12,2,0,1721830999296,0,C001100101101,1,0,6,6,4,0,TEST,9737919,1721829366458,10,10,C000011000010,3,model,debugXue0H:debugTXCXF,220,20,1,1,1
12,29,0,1721830999325,0,C000011010000,2,0,3,6,4,2,TEST,9737919,1721829366458,10,10,C000011000010,3,model,debugXue0H:debugTXCXF,20,9,0,1,1
12,30,0,1721830999357,0,C100011000000,3,0,3,6,4,2,TEST,9737919,1721829366458,10,10,C000011000010,3,model,debugXue0H:debugTXCXF,9,4,0,0,0
12,34,0,1721830999392,0,C010011000000,4,0,3,6,4,2,TEST,9737919,1721829366458,10,10,C000011000010,3,model,debugXue0H:debugTXCXF,4,1,0,0,0
12,29053,0,1721831028445,0,C110011010000,5,1,5,6,4,2,TEST,9737919,1721829366458,10,10,C000011000010,3,human,debugXue0H:debugTXCXF,1,1,0,0,0
12,11404,0,1721831039859,0,C010001010010,6,2,4,6,4,2,TEST,9737919,1721829366458,10,10,C000011000010,3,human,debugXue0H:debugTXCXF,1,1,0,0,0
12,11142,0,1721831051013,0,C010011000010,7,3,4,6,4,3,TEST,9737919,1721829366458,10,10,C000011000010,3,human,debugXue0H:debugTXCXF,1,1,0,0,0
12,7822,0,1721831058844,0,C010011000000,8,4,3,6,4,2,TEST,9737919,1721829366458,10,10,C000011000010,3,human,debugXue0H:debugTXCXF,1,1,1,0,1
12,5245,1,1721831064093,0,C000011000010,9,5,3,6,4,3,TEST,9737919,1721829366458,10,10,C000011000010,3,human,debugXue0H:debugTXCXF,1,1,1,0,1
12,3,0,1721829450414,0,C101100011001,1,0,6,6,4,1,TEST,5341044,1721829427985,10,1,C010000101000,3,model,debugsWvDi:debugSrcKI,220,90,1,1,1
12,4,0,1721829450420,0,C100010001111,2,0,6,6,4,1,TEST,5341044,1721829427985,10,1,C010000101000,3,model,debugsWvDi:debugSrcKI,90,36,0,0,0
12,9,0,1721829450430,0,C000111010010,3,0,5,6,4,0,TEST,5341044,1721829427985,10,1,C010000101000,3,model,debugsWvDi:debugSrcKI,36,5,0,0,0
12,10,0,1721829450440,0,C101000010011,4,0,5,6,4,0,TEST,5341044,1721829427985,10,1,C010000101000,3,model,debugsWvDi:debugSrcKI,5,1,0,0,0
12,29262,0,1721829479702,0,C000001001001,5,1,3,6,4,1,TEST,5341044,1721829427985,10,1,C010000101000,3,human,debugsWvDi:debugSrcKI,1,1,0,0,0
12,9939,0,1721829489646,0,C100001001000,6,2,3,6,4,1,TEST,5341044,1721829427985,10,1,C010000101000,3,human,debugsWvDi:debugSrcKI,1,1,0,0,0
12,10374,0,1721829500023,0,C000101000001,7,3,3,6,4,0,TEST,5341044,1721829427985,10,1,C010000101000,3,human,debugsWvDi:debugSrcKI,1,1,0,0,0
12,6611,0,1721829506636,0,C100000001100,8,4,3,6,4,1,TEST,5341044,1721829427985,10,1,C010000101000,3,human,debugsWvDi:debugSrcKI,1,1,1,0,1
12,3932,0,1721829510571,0,C100110000000,9,5,3,6,4,0,TEST,5341044,1721829427985,10,1,C010000101000,3,human,debugsWvDi:debugSrcKI,1,1,0,0,0
12,13260,0,1721829523835,0,C000101010000,10,6,3,6,4,0,TEST,5341044,1721829427985,10,1,C010000101000,3,human,debugsWvDi:debugSrcKI,1,1,1,0,1
12,7974,0,1721829531812,0,C000011001000,11,7,3,6,4,1,TEST,5341044,1721829427985,10,1,C010000101000,3,human,debugsWvDi:debugSrcKI,1,1,0,0,0
12,5427,0,1721829537244,0,C010000001010,12,8,3,6,4,2,TEST,5341044,1721829427985,10,1,C010000101000,3,human,debugsWvDi:debugSrcKI,1,1,0,0,0
12,6537,0,1721829543783,0,C000010001010,13,9,3,6,4,1,TEST,5341044,1721829427985,10,1,C010000101000,3,human,debugsWvDi:debugSrcKI,1,1,1,0,1
12,3967,0,1721829547753,0,C010001001000,14,10,3,6,4,2,TEST,5341044,1721829427985,10,1,C010000101000,3,human,debugsWvDi:debugSrcKI,1,1,0,0,0
12,5072,0,1721829552826,0,C010001001000,15,11,3,6,4,2,TEST,5341044,1721829427985,10,1,C010000101000,3,human,debugsWvDi:debugSrcKI,1,1,1,0,1
12,6823,0,1721829559652,0,C010010001000,16,12,3,6,4,2,TEST,5341044,1721829427985,10,1,C010000101000,3,human,debugsWvDi:debugSrcKI,1,1,0,0,0
12,5063,1,1721829564716,0,C010000101000,17,13,3,6,4,3,TEST,5341044,1721829427985,10,1,C010000101000,3,human,debugsWvDi:debugSrcKI,1,1,0,0,0
12,0,0,1721829567923,4,C000000000111,1,0,3,6,1,1,TEST,5341044,1721829427985,10,2,C000101000001,3,model,debugsWvDi:debugSrcKI,220,108,1,1,1
12,6553,0,1721829574476,4,C000010000101,2,1,3,6,1,1,TEST,5341044,1721829427985,10,2,C000101000001,3,human,debugsWvDi:debugSrcKI,108,64,0,0,0
12,4556,0,1721829579033,4,C000010001001,3,2,3,6,1,1,TEST,5341044,1721829427985,10,2,C000101000001,3,human,debugsWvDi:debugSrcKI,64,35,0,0,0
12,5359,0,1721829584394,4,C100100000001,4,3,3,6,1,2,TEST,5341044,1721829427985,10,2,C000101000001,3,human,debugsWvDi:debugSrcKI,35,10,0,0,0
12,3500,0,1721829587895,4,C100000010001,5,4,3,6,1,1,TEST,5341044,1721829427985,10,2,C000101000001,3,human,debugsWvDi:debugSrcKI,10,4,0,0,0
12,8052,0,1721829595948,4,C000100000101,6,5,3,6,1,2,TEST,5341044,1721829427985,10,2,C000101000001,3,human,debugsWvDi:debugSrcKI,4,4,0,0,0
12,3886,0,1721829599836,4,C000100000011,7,6,3,6,1,2,TEST,5341044,1721829427985,10,2,C000101000001,3,human,debugsWvDi:debugSrcKI,4,4,0,0,0
12,3144,0,1721829602983,4,C000100001001,8,7,3,6,1,2,TEST,5341044,1721829427985,10,2,C000101000001,3,human,debugsWvDi:debugSrcKI,4,4,0,0,0
12,3539,0,1721829606524,4,C000100010001,9,8,3,6,1,2,TEST,5341044,1721829427985,10,2,C000101000001,3,human,debugsWvDi:debugSrcKI,4,4,0,0,0
12,3812,0,1721829610338,4,C000100100001,10,9,3,6,1,2,TEST,5341044,1721829427985,10,2,C000101000001,3,human,debugsWvDi:debugSrcKI,4,3,0,0,0
12,3415,1,1721829613754,4,C000101000001,11,10,3,6,1,3,TEST,5341044,1721829427985,10,2,C000101000001,3,human,debugsWvDi:debugSrcKI,3,1,0,0,0
12,0,0,1721829616073,0,C010111010001,1,0,6,6,4,2,TEST,5341044,1721829427985,10,3,C001011000000,3,model,debugsWvDi:debugSrcKI,220,90,1,1,1
12,9,0,1721829616082,0,C110110000110,2,0,6,6,4,1,TEST,5341044,1721829427985,10,3,C001011000000,3,model,debugsWvDi:debugSrcKI,90,36,0,0,0
12,9,0,1721829616091,0,C000110111000,3,0,5,6,4,1,TEST,5341044,1721829427985,10,3,C001011000000,3,model,debugsWvDi:debugSrcKI,36,15,0,0,0
12,12,0,1721829616104,0,C100100010111,4,0,6,6,4,0,TEST,5341044,1721829427985,10,3,C001011000000,3,model,debugsWvDi:debugSrcKI,15,3,0,0,0
12,18103,0,1721829634207,0,C000110000001,5,1,3,6,4,1,TEST,5341044,1721829427985,10,3,C001011000000,3,human,debugsWvDi:debugSrcKI,3,1,1,0,1
12,24906,0,1721829659115,0,C100010000010,6,2,3,6,4,1,TEST,5341044,1721829427985,10,3,C001011000000,3,human,debugsWvDi:debugSrcKI,1,1,1,0,1
12,3825,0,1721829662942,0,C001010000000,7,3,2,6,4,2,TEST,5341044,1721829427985,10,3,C001011000000,3,human,debugsWvDi:debugSrcKI,1,1,0,0,0
12,5550,0,1721829668495,0,C001010000001,8,4,3,6,4,2,TEST,5341044,1721829427985,10,3,C001011000000,3,human,debugsWvDi:debugSrcKI,1,1,0,0,0
12,3152,0,1721829671648,0,C001011000001,9,5,4,6,4,3,TEST,5341044,1721829427985,10,3,C001011000000,3,human,debugsWvDi:debugSrcKI,1,1,0,0,0
12,5958,0,1721829677608,0,C001010000001,10,6,3,6,4,2,TEST,5341044,1721829427985,10,3,C001011000000,3,human,debugsWvDi:debugSrcKI,1,1,1,0,1
12,3852,1,1721829681462,0,C001011000000,11,7,3,6,4,3,TEST,5341044,1721829427985,10,3,C001011000000,3,human,debugsWvDi:debugSrcKI,1,1,1,0,1
12,2,0,1721829684780,0,C101011100001,1,0,6,6,3,2,TEST,5341044,1721829427985,10,4,C001100000001,3,model,debugsWvDi:debugSrcKI,220,90,1,1,1
12,9,0,1721829684789,0,C011011000110,2,0,6,6,3,1,TEST,5341044,1721829427985,10,4,C001100000001,3,model,debugsWvDi:debugSrcKI,90,36,0,0,0
12,10,0,1721829684799,0,C101110010000,3,0,5,6,3,2,TEST,5341044,1721829427985,10,4,C001100000001,3,model,debugsWvDi:debugSrcKI,36,12,0,0,0
12,4535,0,1721829689335,0,C100001000001,4,1,3,6,3,1,TEST,5341044,1721829427985,10,4,C001100000001,3,human,debugsWvDi:debugSrcKI,12,6,1,0,1
12,3734,0,1721829693070,0,C100000010001,5,2,3,6,3,1,TEST,5341044,1721829427985,10,4,C001100000001,3,human,debugsWvDi:debugSrcKI,6,4,0,0,0
12,2760,0,1721829695832,0,C101100000000,6,3,3,6,3,2,TEST,5341044,1721829427985,10,4,C001100000001,3,human,debugsWvDi:debugSrcKI,4,2,1,0,1
12,3110,0,1721829698945,0,C101000100000,7,4,3,6,3,1,TEST,5341044,1721829427985,10,4,C001100000001,3,human,debugsWvDi:debugSrcKI,2,1,1,0,1
12,5571,0,1721829704518,0,C100100000001,8,5,3,6,3,2,TEST,5341044,1721829427985,10,4,C001100000001,3,human,debugsWvDi:debugSrcKI,1,1,0,0,0
12,3268,0,1721829707787,0,C100100001000,9,6,3,6,3,1,TEST,5341044,1721829427985,10,4,C001100000001,3,human,debugsWvDi:debugSrcKI,1,1,0,0,0
12,6785,0,1721829714574,0,C100100100000,10,7,3,6,3,1,TEST,5341044,1721829427985,10,4,C001100000001,3,human,debugsWvDi:debugSrcKI,1,1,0,0,0
12,16693,0,1721829731269,0,C100100000001,11,8,3,6,3,2,TEST,5341044,1721829427985,10,4,C001100000001,3,human,debugsWvDi:debugSrcKI,1,1,1,0,1
12,3294,0,1721829734567,0,C100000001001,12,9,3,6,3,1,TEST,5341044,1721829427985,10,4,C001100000001,3,human,debugsWvDi:debugSrcKI,1,1,0,0,0
12,4112,0,1721829738681,0,C100100000001,13,10,3,6,3,2,TEST,5341044,1721829427985,10,4,C001100000001,3,human,debugsWvDi:debugSrcKI,1,1,1,0,1
12,7111,0,1721829745796,0,C101000000000,14,11,2,6,3,1,TEST,5341044,1721829427985,10,4,C001100000001,3,human,debugsWvDi:debugSrcKI,1,1,1,0,1
12,2993,0,1721829748793,0,C111000000000,15,12,3,6,3,1,TEST,5341044,1721829427985,10,4,C001100000001,3,human,debugsWvDi:debugSrcKI,1,1,0,0,0
12,4575,0,1721829753370,0,C000011110000,16,13,4,6,3,0,TEST,5341044,1721829427985,10,4,C001100000001,3,human,debugsWvDi:debugSrcKI,1,1,0,0,0
12,4086,0,1721829757459,0,C111100000000,17,14,4,6,3,2,TEST,5341044,1721829427985,10,4,C001100000001,3,human,debugsWvDi:debugSrcKI,1,1,0,0,0
12,3451,0,1721829760914,0,C110000011000,18,15,4,6,3,0,TEST,5341044,1721829427985,10,4,C001100000001,3,human,debugsWvDi:debugSrcKI,1,1,0,0,0
12,1,0,1721829762657,4,C000000001111,1,0,4,6,4,2,TEST,5341044,1721829427985,10,5,C000000100110,3,model,debugsWvDi:debugSrcKI,220,48,1,1,1
12,9,0,1721829762666,4,C000000001100,2,0,2,6,4,1,TEST,5341044,1721829427985,10,5,C000000100110,3,model,debugsWvDi:debugSrcKI,48,32,1,0,1
12,10,0,1721829762676,4,C000000011000,3,0,2,6,4,0,TEST,5341044,1721829427985,10,5,C000000100110,3,model,debugsWvDi:debugSrcKI,32,14,0,0,0
12,9,0,1721829762685,4,C000111100000,4,0,4,6,4,1,TEST,5341044,1721829427985,10,5,C000000100110,3,model,debugsWvDi:debugSrcKI,14,8,0,1,1
12,4205,0,1721829766891,4,C111100000000,5,1,4,6,4,0,TEST,5341044,1721829427985,10,5,C000000100110,3,human,debugsWvDi:debugSrcKI,8,6,0,0,0
12,2824,0,1721829769717,4,C000011110000,6,2,4,6,4,1,TEST,5341044,1721829427985,10,5,C000000100110,3,human,debugsWvDi:debugSrcKI,6,6,0,0,0
12,3003,0,1721829772724,4,C000001111000,7,3,4,6,4,1,TEST,5341044,1721829427985,10,5,C000000100110,3,human,debugsWvDi:debugSrcKI,6,4,0,0,0
12,3592,0,1721829776318,4,C000000001111,8,4,4,6,4,2,TEST,5341044,1721829427985,10,5,C000000100110,3,human,debugsWvDi:debugSrcKI,4,4,1,0,1
12,4062,0,1721829780383,4,C000010000011,9,5,3,6,4,1,TEST,5341044,1721829427985,10,5,C000000100110,3,human,debugsWvDi:debugSrcKI,4,4,0,0,0
12,3121,0,1721829783506,4,C000000001111,10,6,4,6,4,2,TEST,5341044,1721829427985,10,5,C000000100110,3,human,debugsWvDi:debugSrcKI,4,4,1,0,1
12,3511,0,1721829787020,4,C000011000011,11,7,4,6,4,1,TEST,5341044,1721829427985,10,5,C000000100110,3,human,debugsWvDi:debugSrcKI,4,2,0,0,0
12,5277,0,1721829792299,4,C000100001010,12,8,3,6,4,1,TEST,5341044,1721829427985,10,5,C000000100110,3,human,debugsWvDi:debugSrcKI,2,1,0,0,0
12,2463,1,1721829794765,4,C000000100110,13,9,3,6,4,3,TEST,5341044,1721829427985,10,5,C000000100110,3,human,debugsWvDi:debugSrcKI,1,1,0,0,0
12,0,0,1721829796551,4,C000000000111,1,0,3,6,1,1,TEST,5341044,1721829427985,10,6,C011000000010,3,model,debugsWvDi:debugSrcKI,220,108,1,1,1
12,3951,0,1721829800503,4,C000000111110,2,1,5,6,1,1,TEST,5341044,1721829427985,10,6,C011000000010,3,human,debugsWvDi:debugSrcKI,108,48,0,0,0
12,3765,0,1721829804270,4,C000011110000,3,2,4,6,1,0,TEST,5341044,1721829427985,10,6,C011000000010,3,human,debugsWvDi:debugSrcKI,48,16,0,0,0
12,2539,0,1721829806811,4,C000100001000,4,3,2,6,1,0,TEST,5341044,1721829427985,10,6,C011000000010,3,human,debugsWvDi:debugSrcKI,16,6,0,0,0
12,2409,0,1721829809224,4,C001000000100,5,4,2,6,1,1,TEST,5341044,1721829427985,10,6,C011000000010,3,human,debugsWvDi:debugSrcKI,6,3,0,0,0
12,3171,0,1721829812396,4,C100000000100,6,5,2,6,1,0,TEST,5341044,1721829427985,10,6,C011000000010,3,human,debugsWvDi:debugSrcKI,3,1,0,0,0
12,2358,0,1721829814757,4,C100000001000,7,6,2,6,1,0,TEST,5341044,1721829427985,10,6,C011000000010,3,human,debugsWvDi:debugSrcKI,1,1,0,0,0
12,2465,0,1721829817225,4,C010000000010,8,7,2,6,1,2,TEST,5341044,1721829427985,10,6,C011000000010,3,human,debugsWvDi:debugSrcKI,1,1,0,0,0
12,4146,0,1721829821373,4,C010000100010,9,8,3,6,1,2,TEST,5341044,1721829427985,10,6,C011000000010,3,human,debugsWvDi:debugSrcKI,1,1,0,0,0
12,3790,0,1721829825167,4,C010001100010,10,9,4,6,1,2,TEST,5341044,1721829427985,10,6,C011000000010,3,human,debugsWvDi:debugSrcKI,1,1,0,0,0
12,3772,0,1721829828943,4,C010000111010,11,10,5,6,1,2,TEST,5341044,1721829427985,10,6,C011000000010,3,human,debugsWvDi:debugSrcKI,1,1,0,0,0
12,2897,1,1721829831844,4,C011000000010,12,11,3,6,1,3,TEST,5341044,1721829427985,10,6,C011000000010,3,human,debugsWvDi:debugSrcKI,1,1,0,0,0
12,5599,0,1721829838731,4,C001001111000,1,1,5,6,0,0,TEST,5341044,1721829427985,10,7,C110010000000,3,human,debugsWvDi:debugSrcKI,220,35,1,1,1
12,2764,0,1721829841498,4,C000000111110,2,2,5,6,0,0,TEST,5341044,1721829427985,10,7,C110010000000,3,human,debugsWvDi:debugSrcKI,35,10,0,0,0
12,2492,0,1721829843993,4,C111100000000,3,3,4,6,0,2,TEST,5341044,1721829427985,10,7,C110010000000,3,human,debugsWvDi:debugSrcKI,10,6,0,0,0
12,3445,0,1721829847440,4,C001101100000,4,4,4,6,0,0,TEST,5341044,1721829427985,10,7,C110010000000,3,human,debugsWvDi:debugSrcKI,6,2,0,0,0
12,4358,0,1721829851800,4,C110000000011,5,5,4,6,0,2,TEST,5341044,1721829427985,10,7,C110010000000,3,human,debugsWvDi:debugSrcKI,2,1,0,0,0
12,4176,0,1721829855980,4,C110000011000,6,6,4,6,0,2,TEST,5341044,1721829427985,10,7,C110010000000,3,human,debugsWvDi:debugSrcKI,1,1,0,0,0
12,2650,0,1721829858634,4,C110000110000,7,7,4,6,0,2,TEST,5341044,1721829427985,10,7,C110010000000,3,human,debugsWvDi:debugSrcKI,1,1,0,0,0
12,8268,0,1721829866905,4,C110000110011,8,8,6,6,0,2,TEST,5341044,1721829427985,10,7,C110010000000,3,human,debugsWvDi:debugSrcKI,1,1,0,0,0
12,4044,0,1721829870952,4,C110011000000,9,9,4,6,0,3,TEST,5341044,1721829427985,10,7,C110010000000,3,human,debugsWvDi:debugSrcKI,1,1,0,0,0
12,4618,0,1721829875572,4,C110001000000,10,10,3,6,0,2,TEST,5341044,1721829427985,10,7,C110010000000,3,human,debugsWvDi:debugSrcKI,1,1,1,0,1
12,2687,1,1721829878262,4,C110010000000,11,11,3,6,0,3,TEST,5341044,1721829427985,10,7,C110010000000,3,human,debugsWvDi:debugSrcKI,1,1,1,0,1
12,0,0,1721829879675,0,C011100100011,1,0,6,6,2,2,TEST,5341044,1721829427985,10,8,C011000000100,3,model,debugsWvDi:debugSrcKI,220,90,1,1,1
12,9,0,1721829879684,0,C101010000111,2,0,6,6,2,2,TEST,5341044,1721829427985,10,8,C011000000100,3,model,debugsWvDi:debugSrcKI,90,36,0,0,0
12,4201,0,1721829883886,0,C111100000000,3,1,4,6,2,2,TEST,5341044,1721829427985,10,8,C011000000100,3,human,debugsWvDi:debugSrcKI,36,9,0,0,0
12,3946,0,1721829887834,0,C110000001100,4,2,4,6,2,2,TEST,5341044,1721829427985,10,8,C011000000100,3,human,debugsWvDi:debugSrcKI,9,3,0,0,0
12,4633,0,1721829892470,0,C110000000011,5,3,4,6,2,1,TEST,5341044,1721829427985,10,8,C011000000100,3,human,debugsWvDi:debugSrcKI,3,1,0,0,0
12,4722,0,1721829897195,0,C010001001001,6,4,4,6,2,1,TEST,5341044,1721829427985,10,8,C011000000100,3,human,debugsWvDi:debugSrcKI,1,1,0,0,0
12,3459,0,1721829900656,0,C110000011100,7,5,5,6,2,2,TEST,5341044,1721829427985,10,8,C011000000100,3,human,debugsWvDi:debugSrcKI,1,1,0,0,0
12,3418,0,1721829904076,0,C010000011100,8,6,4,6,2,2,TEST,5341044,1721829427985,10,8,C011000000100,3,human,debugsWvDi:debugSrcKI,1,1,1,0,1
12,4621,0,1721829908700,0,C010011100000,9,7,4,6,2,1,TEST,5341044,1721829427985,10,8,C011000000100,3,human,debugsWvDi:debugSrcKI,1,1,0,0,0
12,3751,0,1721829912455,0,C010000000101,10,8,3,6,2,2,TEST,5341044,1721829427985,10,8,C011000000100,3,human,debugsWvDi:debugSrcKI,1,1,0,0,0
12,3855,0,1721829916313,0,C010010000100,11,9,3,6,2,2,TEST,5341044,1721829427985,10,8,C011000000100,3,human,debugsWvDi:debugSrcKI,1,1,0,0,0
12,3610,0,1721829919926,0,C110000000100,12,10,3,6,2,2,TEST,5341044,1721829427985,10,8,C011000000100,3,human,debugsWvDi:debugSrcKI,1,1,1,0,1
12,5105,0,1721829925034,0,C010001100100,13,11,4,6,2,2,TEST,5341044,1721829427985,10,8,C011000000100,3,human,debugsWvDi:debugSrcKI,1,1,0,0,0
12,3530,0,1721829928567,0,C011100000100,14,12,4,6,2,3,TEST,5341044,1721829427985,10,8,C011000000100,3,human,debugsWvDi:debugSrcKI,1,1,0,0,0
12,4359,0,1721829932930,0,C010100000100,15,13,3,6,2,2,TEST,5341044,1721829427985,10,8,C011000000100,3,human,debugsWvDi:debugSrcKI,1,1,1,0,1
12,3250,1,1721829936183,0,C011000000100,16,14,3,6,2,3,TEST,5341044,1721829427985,10,8,C011000000100,3,human,debugsWvDi:debugSrcKI,1,1,1,0,1
12,0,0,1721829939581,4,C000000000111,1,0,3,6,1,0,TEST,5341044,1721829427985,10,9,C010010001000,3,model,debugsWvDi:debugSrcKI,220,84,1,1,1
12,3869,0,1721829943450,4,C001010110000,2,1,4,6,1,1,TEST,5341044,1721829427985,10,9,C010010001000,3,human,debugsWvDi:debugSrcKI,84,40,0,1,1
12,2917,0,1721829946368,4,C110000000011,3,2,4,6,1,1,TEST,5341044,1721829427985,10,9,C010010001000,3,human,debugsWvDi:debugSrcKI,40,24,0,0,0
12,6968,0,1721829953338,4,C100000010001,4,3,3,6,1,0,TEST,5341044,1721829427985,10,9,C010010001000,3,human,debugsWvDi:debugSrcKI,24,9,0,0,0
12,3590,0,1721829956932,4,C010010010000,5,4,3,6,1,2,TEST,5341044,1721829427985,10,9,C010010001000,3,human,debugsWvDi:debugSrcKI,9,3,0,0,0
12,3096,0,1721829960030,4,C010000010001,6,5,3,6,1,1,TEST,5341044,1721829427985,10,9,C010010001000,3,human,debugsWvDi:debugSrcKI,3,3,0,0,0
12,4148,0,1721829964181,4,C010010000001,7,6,3,6,1,2,TEST,5341044,1721829427985,10,9,C010010001000,3,human,debugsWvDi:debugSrcKI,3,3,0,0,0
12,2813,0,1721829966996,4,C110010000000,8,7,3,6,1,2,TEST,5341044,1721829427985,10,9,C010010001000,3,human,debugsWvDi:debugSrcKI,3,3,0,0,0
12,2608,0,1721829969608,4,C010010000100,9,8,3,6,1,2,TEST,5341044,1721829427985,10,9,C010010001000,3,human,debugsWvDi:debugSrcKI,3,3,0,0,0
12,3836,0,1721829973447,4,C011010000000,10,9,3,6,1,2,TEST,5341044,1721829427985,10,9,C010010001000,3,human,debugsWvDi:debugSrcKI,3,3,0,0,0
12,5114,0,1721829978565,4,C010110000000,11,10,3,6,1,2,TEST,5341044,1721829427985,10,9,C010010001000,3,human,debugsWvDi:debugSrcKI,3,2,0,0,0
12,3999,0,1721829982567,4,C010010000100,12,11,3,6,1,2,TEST,5341044,1721829427985,10,9,C010010001000,3,human,debugsWvDi:debugSrcKI,2,2,1,0,1
12,6127,0,1721829988696,4,C010010000010,13,12,3,6,1,2,TEST,5341044,1721829427985,10,9,C010010001000,3,human,debugsWvDi:debugSrcKI,2,2,0,0,0
12,2495,0,1721829991195,4,C010010100000,14,13,3,6,1,2,TEST,5341044,1721829427985,10,9,C010010001000,3,human,debugsWvDi:debugSrcKI,2,2,0,0,0
12,2355,0,1721829993553,4,C010011000000,15,14,3,6,1,2,TEST,5341044,1721829427985,10,9,C010010001000,3,human,debugsWvDi:debugSrcKI,2,1,0,0,0
12,3031,0,1721829996588,4,C011010000000,16,15,3,6,1,2,TEST,5341044,1721829427985,10,9,C010010001000,3,human,debugsWvDi:debugSrcKI,1,1,1,0,1
12,0,0,1721829998496,0,C101101010100,1,0,6,6,1,1,TEST,5341044,1721829427985,10,10,C000001100010,3,model,debugsWvDi:debugSrcKI,220,90,1,1,1
12,5109,0,1721830003606,0,C100010000001,2,1,3,6,1,0,TEST,5341044,1721829427985,10,10,C000001100010,3,human,debugsWvDi:debugSrcKI,90,30,0,0,0
12,2815,0,1721830006422,0,C010000000110,3,2,3,6,1,1,TEST,5341044,1721829427985,10,10,C000001100010,3,human,debugsWvDi:debugSrcKI,30,17,0,0,0
12,3009,0,1721830009432,0,C010000011000,4,3,3,6,1,0,TEST,5341044,1721829427985,10,10,C000001100010,3,human,debugsWvDi:debugSrcKI,17,3,0,0,0
12,5854,1,1721830015288,0,C000001100010,5,4,3,6,1,3,TEST,5341044,1721829427985,10,10,C000001100010,3,human,debugsWvDi:debugSrcKI,3,1,0,0,0
12,0,0,1721830010429,4,C000000000111,1,0,3,6,3,2,TEST,6604064,1721829959290,10,1,C000000010011,3,model,debugzQi33:debugZBx4M,220,27,1,1,1
12,14,0,1721830010444,4,C000000111000,2,0,3,6,3,1,TEST,6604064,1721829959290,10,1,C000000010011,3,model,debugzQi33:debugZBx4M,27,9,0,1,1
12,30,0,1721830010474,4,C000000010100,3,0,2,6,3,1,TEST,6604064,1721829959290,10,1,C000000010011,3,model,debugzQi33:debugZBx4M,9,5,0,0,0
12,38922,0,1721830049397,4,C001000010001,4,1,3,6,3,2,TEST,6604064,1721829959290,10,1,C000000010011,3,human,debugzQi33:debugZBx4M,5,1,0,0,0
12,33054,0,1721830082453,4,C000001010100,5,2,3,6,3,1,TEST,6604064,1721829959290,10,1,C000000010011,3,human,debugzQi33:debugZBx4M,1,1,0,0,0
12,11895,0,1721830094349,4,C000110000101,6,3,4,6,3,1,TEST,6604064,1721829959290,10,1,C000000010011,3,human,debugzQi33:debugZBx4M,1,1,0,0,0
12,17060,0,1721830111410,4,C101000000001,7,4,3,6,3,1,TEST,6604064,1721829959290,10,1,C000000010011,3,human,debugzQi33:debugZBx4M,1,1,0,0,0
12,8398,0,1721830119809,4,C000000110001,8,5,3,6,3,2,TEST,6604064,1721829959290,10,1,C000000010011,3,human,debugzQi33:debugZBx4M,1,1,0,0,0
12,8149,0,1721830127960,4,C010000010001,9,6,3,6,3,2,TEST,6604064,1721829959290,10,1,C000000010011,3,human,debugzQi33:debugZBx4M,1,1,0,0,0
12,14992,0,1721830142953,4,C000001010001,10,7,3,6,3,2,TEST,6604064,1721829959290,10,1,C000000010011,3,human,debugzQi33:debugZBx4M,1,1,0,0,0
12,20439,0,1721830163394,4,C000000010101,11,8,3,6,3,2,TEST,6604064,1721829959290,10,1,C000000010011,3,human,debugzQi33:debugZBx4M,1,1,0,0,0
12,13309,1,1721830176705,4,C000000010011,12,9,3,6,3,3,TEST,6604064,1721829959290,10,1,C000000010011,3,human,debugzQi33:debugZBx4M,1,1,0,0,0
12,2,0,1721830180988,0,C110100001110,1,0,6,6,3,1,TEST,6604064,1721829959290,10,2,C100001100000,3,model,debugzQi33:debugZBx4M,220,90,1,1,1
12,27,0,1721830181016,0,C111000110010,2,0,6,6,3,2,TEST,6604064,1721829959290,10,2,C100001100000,3,model,debugzQi33:debugZBx4M,90,36,0,0,0
12,31,0,1721830181047,0,C110010100001,3,0,5,6,3,2,TEST,6604064,1721829959290,10,2,C100001100000,3,model,debugzQi33:debugZBx4M,36,12,0,0,0
12,23597,0,1721830204644,0,C110001000000,4,1,3,6,3,2,TEST,6604064,1721829959290,10,2,C100001100000,3,human,debugzQi33:debugZBx4M,12,2,0,0,0
12,19891,0,1721830224536,0,C110000100000,5,2,3,6,3,2,TEST,6604064,1721829959290,10,2,C100001100000,3,human,debugzQi33:debugZBx4M,2,2,1,0,1
